OCCUPATION,IF_OCCUPATION_HAZARDOUS,GENDER,AGE,STATE_OF_PROPOSAL
DRIVINGINSTRUCTOR,Y,M,36,REJECTED
LABOURER,Y,M,31,REJECTED
PHYSIOTHERAPY,N,M,36,REJECTED
COOK,Y,M,35,REJECTED
TEACHER,N,F,29,REJECTED
FACTORYWORKER,Y,M,48,REJECTED
SECRETARY,N,F,29,CONVERTED
HAIRDRESSER/BEAUTICIAN,N,F,39,REJECTED
DRIVINGINSTRUCTOR,Y,M,34,REJECTED
PHYSIOTHERAPY,N,M,32,REJECTED
DRIVINGINSTRUCTOR,Y,M,47,REJECTED
PHYSIOTHERAPY,N,M,39,REJECTED
POLICE,Y,F,33,REJECTED
PHYSIOTHERAPY,N,M,38,REJECTED
PHYSIOTHERAPY,N,M,43,REJECTED
PHYSIOTHERAPY,N,M,40,REJECTED
PHYSIOTHERAPY,N,M,55,REJECTED
ACCOUNTANT,N,M,33,REJECTED
TRADER,N,F,28,REJECTED
PHYSIOTHERAPY,N,F,41,REJECTED
FACTORYWORKER,Y,M,30,REJECTED
PHYSIOTHERAPY,N,M,52,REJECTED
COOK,Y,M,28,REJECTED
PHYSIOTHERAPY,N,M,36,REJECTED
BUSINESSMAN/WOMAN,N,M,41,REJECTED
COOK,Y,M,28,REJECTED
PHYSIOTHERAPY,N,M,48,REJECTED
PASTORING,N,M,63,REJECTED
NAVYOFFICER,Y,M,39,REJECTED
PHYSIOTHERAPY,N,M,33,REJECTED
SECURITYFORCE,Y,M,40,REJECTED
POLICE,Y,F,35,REJECTED
PHYSIOTHERAPY,N,M,33,REJECTED
PHYSIOTHERAPY,N,M,32,REJECTED
PHYSIOTHERAPY,N,F,43,CONVERTED
PHYSIOTHERAPY,N,M,34,REJECTED
PHYSIOTHERAPY,N,M,36,REJECTED
BUSINESSMAN/WOMAN,N,M,30,REJECTED
SECURITYFORCE,Y,M,28,REJECTED
JOURNALIST,Y,F,29,REJECTED
PHYSIOTHERAPY,N,F,39,REJECTED
PHYSIOTHERAPY,N,M,36,REJECTED
SELFEMPLOYED,N,M,27,REJECTED
BUSINESSMAN/WOMAN,N,F,36,REJECTED
SECURITYFORCE,Y,M,35,REJECTED
COOK,Y,F,35,CONVERTED
STUDENT,N,M,24,AUTHORIZED
PHYSIOTHERAPY,N,M,26,REJECTED
PUBLICSERVANT,N,M,37,CONVERTED
STUDENT,N,M,23,AUTHORIZED
RESEARCHER,N,F,34,CONVERTED
CIVILIAN,N,M,35,AUTHORIZED
NURSING,N,F,30,REJECTED
DRIVINGINSTRUCTOR,Y,M,40,REJECTED
BUSINESSMAN/WOMAN,N,M,27,REJECTED
DRIVINGINSTRUCTOR,Y,M,35,REJECTED
MARKETINGPERSONEL,N,M,36,REJECTED
SECURITYFORCE,Y,M,28,REJECTED
SELFEMPLOYED,N,M,38,REJECTED
TRADER,N,M,28,REJECTED
SELFEMPLOYED,N,F,28,REJECTED
BUSINESSMAN/WOMAN,N,F,28,REJECTED
PHYSIOTHERAPY,N,M,27,REJECTED
FASHIONDESIGNER,N,M,33,REJECTED
ENGINEER,Y,M,35,AUTHORIZED
TEACHER,N,F,29,REJECTED
SECURITYFORCE,Y,M,53,CONVERTED
TEACHER,N,M,32,REJECTED
HEALTHWORKER,N,M,50,REJECTED
PHYSIOTHERAPY,N,M,34,REJECTED
PHYSIOTHERAPY,N,M,31,REJECTED
PHYSIOTHERAPY,N,M,33,REJECTED
PHYSIOTHERAPY,N,M,37,REJECTED
NURSING,N,F,28,REJECTED
SECURITYFORCE,Y,M,56,REJECTED
CIVILIAN,N,M,37,REJECTED
RECEPTIONIST,N,F,25,REJECTED
PHYSIOTHERAPY,N,M,32,REJECTED
PHYSIOTHERAPY,N,F,34,REJECTED
PASTORING,N,M,30,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
TRADER,N,M,37,REJECTED
CARPENTER,Y,M,29,REJECTED
FACTORYWORKER,Y,M,25,REJECTED
POLICE,Y,M,30,REJECTED
ADMINISTRATOR,N,F,32,REJECTED
DRIVINGINSTRUCTOR,Y,M,47,REJECTED
BUSINESSMAN/WOMAN,N,M,32,REJECTED
SECURITYFORCE,Y,M,33,REJECTED
PHYSIOTHERAPY,N,F,32,REJECTED
SELFEMPLOYED,N,M,31,REJECTED
PHYSIOTHERAPY,N,M,45,REJECTED
SALESREPRESENTATIVE,N,M,30,REJECTED
PHYSIOTHERAPY,N,M,40,REJECTED
PHYSIOTHERAPY,N,M,29,REJECTED
DRIVINGINSTRUCTOR,Y,M,29,REJECTED
STUDENT,N,F,28,REJECTED
ADMINISTRATOR,N,M,36,REJECTED
PHYSIOTHERAPY,N,M,54,REJECTED
STUDENT,N,F,29,REJECTED
STUDENT,N,F,31,REJECTED
PHYSIOTHERAPY,N,M,38,REJECTED
STUDENT,N,M,25,REJECTED
BUILDINGCONTRACTOR,Y,M,33,REJECTED
BUSINESSMAN/WOMAN,N,M,37,REJECTED
CARPENTER,Y,M,31,REJECTED
NURSING,N,M,30,CONVERTED
TRADER,N,M,28,REJECTED
BUILDINGCONTRACTOR,Y,M,54,
POLICE,Y,M,37,REJECTED
ENGINEER,Y,M,46,REJECTED
ENGINEER,Y,M,37,AUTHORIZED
SECURITYFORCE,Y,M,30,REJECTED
STUDENT,N,M,27,REJECTED
PHYSIOTHERAPY,N,F,41,REJECTED
BANKING,N,M,31,REJECTED
BANKING,N,M,47,REJECTED
LABTECHNICIAN,Y,M,34,REJECTED
DOCTOR,N,M,34,REJECTED
DRIVINGINSTRUCTOR,Y,M,36,REJECTED
STUDENT,N,F,25,REJECTED
PHYSIOTHERAPY,N,M,33,REJECTED
ACCOUNTANT,N,F,30,AUTHORIZED
MANAGINGDIRECTOR,N,F,30,REJECTED
NURSING,N,M,32,REJECTED
PHYSIOTHERAPY,N,F,55,REJECTED
TRADER,N,F,51,REJECTED
SECURITYFORCE,Y,M,35,REJECTED
ADMINISTRATOR,N,M,38,REJECTED
TEACHER,N,M,35,REJECTED
TEACHER,N,F,38,REJECTED
ACCOUNTSCLERK,N,M,33,REJECTED
TEACHER,N,M,43,REJECTED
PHYSIOTHERAPY,N,M,29,REJECTED
TEACHER,N,F,31,AUTHORIZED
DRIVINGINSTRUCTOR,Y,M,44,REJECTED
STUDENT,N,F,26,REJECTED
STUDENT,N,F,28,REJECTED
TRADER,N,M,51,REJECTED
NURSING,N,F,35,REJECTED
LABTECHNICIAN,Y,M,33,CONVERTED
STUDENT,N,M,35,REJECTED
DRIVINGINSTRUCTOR,Y,M,34,REJECTED
BUSINESSMAN/WOMAN,N,M,43,REJECTED
TEACHER,N,M,34,REJECTED
DRIVINGINSTRUCTOR,Y,M,33,REJECTED
BUSINESSMAN/WOMAN,N,M,33,REJECTED
NURSING,N,F,34,REJECTED
TEACHER,N,M,46,REJECTED
DRIVINGINSTRUCTOR,Y,M,34,REJECTED
ELECTRICIAN,Y,M,48,AUTHORIZED
BUSINESSMAN/WOMAN,N,M,42,REJECTED
FIREOFFICER,Y,M,38,REJECTED
HEALTHWORKER,N,F,29,CONVERTED
PASTORING,N,M,38,AUTHORIZED
NURSING,N,F,30,REJECTED
STUDENT,N,M,29,REJECTED
TEACHER,N,M,28,AUTHORIZED
DRIVINGINSTRUCTOR,Y,M,41,REJECTED
ELECTRICIAN,Y,M,67,AUTHORIZED
TEACHER,N,M,41,REJECTED
NURSING,N,F,33,AUTHORIZED
PHYSIOTHERAPY,N,M,26,REJECTED
FINANCIALSERVICES-INSURANCE,N,F,32,REJECTED
PHYSIOTHERAPY,N,M,32,REJECTED
TEACHER,N,F,35,REJECTED
SOLDIER,Y,M,34,AUTHORIZED
BANKING,N,F,34,AUTHORIZED
NURSING,N,F,26,REJECTED
PHYSIOTHERAPY,N,F,37,
PHYSIOTHERAPY,N,M,34,AUTHORIZED
RECEPTIONIST,N,F,33,REJECTED
BANKING,N,M,37,REJECTED
REVENUEOFFICER,N,M,30,AUTHORIZED
DRIVINGINSTRUCTOR,Y,M,43,AUTHORIZED
PHYSIOTHERAPY,N,M,31,AUTHORIZED
SALESREPRESENTATIVE,N,F,35,REJECTED
PHYSIOTHERAPY,N,M,48,AUTHORIZED
NURSING,N,F,26,CONVERTED
TEACHER,N,M,32,REJECTED
BUSINESSMAN/WOMAN,N,M,31,REJECTED
HAIRDRESSER/BEAUTICIAN,N,F,27,REJECTED
PHYSIOTHERAPY,N,M,39,REJECTED
PHYSIOTHERAPY,N,M,43,REJECTED
BUSINESSMAN/WOMAN,N,F,49,REJECTED
RECEPTIONIST,N,F,34,REJECTED
PHYSIOTHERAPY,N,F,29,REJECTED
TEACHER,N,M,49,REJECTED
TEACHER,N,F,36,REJECTED
NURSING,N,F,24,REJECTED
PHYSIOTHERAPY,N,M,42,REJECTED
TEACHER,N,F,35,REJECTED
PHYSIOTHERAPY,N,F,30,REJECTED
POLICE,Y,F,28,REJECTED
ENGINEER,Y,M,35,REJECTED
MARKETINGPERSONEL,N,M,44,REJECTED
CATERER,Y,F,52,REJECTED
SALESREPRESENTATIVE,N,M,34,REJECTED
BUSINESSMAN/WOMAN,N,M,32,REJECTED
PHYSIOTHERAPY,N,M,39,REJECTED
DRIVINGINSTRUCTOR,Y,M,33,REJECTED
RECEPTIONIST,N,F,50,AUTHORIZED
PHYSIOTHERAPY,N,M,30,REJECTED
PHYSIOTHERAPY,N,M,29,REJECTED
PHYSIOTHERAPY,N,F,28,REJECTED
PHYSIOTHERAPY,N,F,40,REJECTED
TEACHER,N,M,36,REJECTED
TEACHER,N,M,31,REJECTED
STUDENT,N,F,32,REJECTED
PHYSIOTHERAPY,N,F,32,REJECTED
SECRETARY,N,F,30,REJECTED
TEACHER,N,F,36,REJECTED
ENGINEER,Y,M,31,REJECTED
STUDENT,N,M,30,REJECTED
SELFEMPLOYED,N,F,36,REJECTED
MEDIA&COMMUNICATION,N,M,32,REJECTED
TRADER,N,M,46,REJECTED
STUDENT,N,F,32,REJECTED
NURSING,N,F,26,AUTHORIZED
NURSING,N,F,33,REJECTED
NURSING,N,F,30,REJECTED
PHYSIOTHERAPY,N,M,34,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
SELFEMPLOYED,N,M,28,REJECTED
PHYSIOTHERAPY,N,M,35,REJECTED
BUSINESSMAN/WOMAN,N,F,32,REJECTED
PHYSIOTHERAPY,N,M,29,REJECTED
SECURITYFORCE,Y,M,33,REJECTED
BUSINESSMAN/WOMAN,N,F,42,REJECTED
BUSINESSMAN/WOMAN,N,M,44,REJECTED
TRADER,N,M,44,REJECTED
STUDENT,N,M,30,REJECTED
BUSINESSMAN/WOMAN,N,M,32,REJECTED
FACTORYWORKER,Y,M,27,REJECTED
TEACHER,N,M,42,REJECTED
FASHIONDESIGNER,N,M,35,REJECTED
PHYSIOTHERAPY,N,F,36,REJECTED
SECRETARY,N,F,34,REJECTED
BUSINESSMAN/WOMAN,N,M,27,REJECTED
TEACHER,N,F,34,REJECTED
SALESREPRESENTATIVE,N,M,56,REJECTED
PHYSIOTHERAPY,N,F,30,REJECTED
BUSINESSMAN/WOMAN,N,M,44,REJECTED
PHYSIOTHERAPY,N,F,29,REJECTED
TEACHER,N,F,28,AUTHORIZED
NURSING,N,F,41,REJECTED
PHYSIOTHERAPY,N,M,45,REJECTED
ELECTRICIAN,Y,M,44,REJECTED
BUSINESSMAN/WOMAN,N,M,38,REJECTED
NURSING,N,F,30,REJECTED
PHYSIOTHERAPY,N,F,33,REJECTED
SHIPREPAIROFFICER,Y,M,38,REJECTED
PHYSIOTHERAPY,N,M,30,AUTHORIZED
NURSING,N,F,28,REJECTED
BUSINESSMAN/WOMAN,N,M,30,REJECTED
DRAFTMANSHIP,N,M,24,REJECTED
TEACHER,N,M,36,REJECTED
BUSINESSMAN/WOMAN,N,M,43,REJECTED
TEACHER,N,F,34,REJECTED
PHYSIOTHERAPY,N,M,33,AUTHORIZED
BUSINESSMAN/WOMAN,N,M,31,AUTHORIZED
DRIVINGINSTRUCTOR,Y,M,35,REJECTED
PHYSIOTHERAPY,N,M,32,REJECTED
PHYSIOTHERAPY,N,M,39,REJECTED
PHYSIOTHERAPY,N,M,39,REJECTED
STUDENT,N,M,33,REJECTED
SECURITYFORCE,Y,M,30,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
SECURITYFORCE,Y,M,30,REJECTED
ACCOUNTANT,N,F,34,REJECTED
TEACHER,N,M,31,REJECTED
NURSING,N,F,37,REJECTED
PHYSIOTHERAPY,N,M,37,REJECTED
STUDENT,N,F,27,REJECTED
DRIVINGINSTRUCTOR,Y,M,44,REJECTED
PHYSIOTHERAPY,N,M,27,REJECTED
ENGINEER,Y,M,39,REJECTED
BANKING,N,M,35,REJECTED
SALESREPRESENTATIVE,N,M,35,REJECTED
PUBLICSERVANT,N,M,48,REJECTED
HAIRDRESSER/BEAUTICIAN,N,M,35,REJECTED
ELECTRICIAN,Y,M,36,REJECTED
BUSINESSMAN/WOMAN,N,M,34,AUTHORIZED
DRIVINGINSTRUCTOR,Y,M,40,REJECTED
PHYSIOTHERAPY,N,M,32,REJECTED
SECURITYFORCE,Y,M,36,REJECTED
STUDENT,N,F,33,REJECTED
DRIVINGINSTRUCTOR,Y,M,32,REJECTED
PHYSIOTHERAPY,N,M,31,REJECTED
TEACHER,N,M,26,REJECTED
PHYSIOTHERAPY,N,M,48,REJECTED
TRADER,N,M,30,REJECTED
ACCOUNTSCLERK,N,M,29,REJECTED
BUSINESSMAN/WOMAN,N,F,41,REJECTED
TEACHER,N,M,45,CONVERTED
BANKING,N,M,36,AUTHORIZED
SECURITYFORCE,Y,M,36,REJECTED
SECURITYFORCE,Y,M,34,REJECTED
STUDENT,N,F,33,REJECTED
ENGINEER,Y,M,33,REJECTED
ACCOUNTSCLERK,N,M,35,REJECTED
PHYSIOTHERAPY,N,F,34,REJECTED
NURSING,N,F,37,REJECTED
DRIVINGINSTRUCTOR,Y,M,30,REJECTED
BUSINESSMAN/WOMAN,N,M,41,REJECTED
SELFEMPLOYED,N,M,37,REJECTED
CASHIER,N,F,28,REJECTED
BANKING,N,M,36,REJECTED
CASHIER,N,F,34,REJECTED
ADMINISTRATOR,N,M,52,AUTHORIZED
PASTORING,N,M,36,REJECTED
CUSTOMERSERVICEOFFICER,N,M,36,REJECTED
RECEPTIONIST,N,F,36,REJECTED
BUSINESSMAN/WOMAN,N,F,39,REJECTED
LABTECHNICIAN,Y,M,40,REJECTED
PHYSIOTHERAPY,N,F,27,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
NURSING,N,F,27,REJECTED
SECURITYFORCE,Y,M,54,REJECTED
SELFEMPLOYED,N,M,41,REJECTED
BUSINESSMAN/WOMAN,N,M,27,REJECTED
SECURITYFORCE,Y,M,35,REJECTED
SECURITYFORCE,Y,F,46,REJECTED
DRIVINGINSTRUCTOR,Y,M,51,REJECTED
MASON,Y,M,36,REJECTED
PHYSIOTHERAPY,N,M,42,REJECTED
PHYSIOTHERAPY,N,F,31,REJECTED
ACCOUNTSCLERK,N,F,44,CONVERTED
PHYSIOTHERAPY,N,M,28,REJECTED
PHYSIOTHERAPY,N,M,41,REJECTED
BUSINESSMAN/WOMAN,N,M,52,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
TRADER,N,M,41,REJECTED
BUSINESSMAN/WOMAN,N,F,53,REJECTED
SELFEMPLOYED,N,M,32,REJECTED
AUDITOR,N,M,32,REJECTED
SECURITYFORCE,Y,M,38,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
SECURITYFORCE,Y,M,66,REJECTED
MECHANIC,Y,M,36,REJECTED
PHYSIOTHERAPY,N,F,37,REJECTED
PHYSIOTHERAPY,N,M,37,REJECTED
NURSING,N,F,30,REJECTED
CUSTOMSOFFICER,Y,F,44,REJECTED
TEACHER,N,M,48,REJECTED
TEACHER,N,M,45,REJECTED
PHYSIOTHERAPY,N,M,38,REJECTED
PHYSIOTHERAPY,N,F,30,REJECTED
BUSINESSMAN/WOMAN,N,M,38,REJECTED
SECRETARY,N,F,31,REJECTED
SALESREPRESENTATIVE,N,M,35,REJECTED
CIVILSERVANT,N,M,32,REJECTED
SECRETARY,N,F,38,REJECTED
TEACHER,N,M,31,REJECTED
PHYSIOTHERAPY,N,M,38,REJECTED
TEACHER,N,M,37,REJECTED
NURSING,N,F,50,REJECTED
NURSING,N,F,34,REJECTED
TEACHER,N,M,38,CONVERTED
TEACHER,N,F,43,REJECTED
TEACHER,N,F,45,REJECTED
TEACHER,N,F,35,REJECTED
CIVILSERVANT,N,M,66,REJECTED
PHYSIOTHERAPY,N,M,36,REJECTED
TEACHER,N,M,26,AUTHORIZED
SECURITYFORCE,Y,M,32,REJECTED
ENGINEER,Y,M,31,REJECTED
TEACHER,N,F,43,REJECTED
NURSING,N,M,29,AUTHORIZED
LABTECHNICIAN,Y,M,30,REJECTED
TEACHER,N,F,30,REJECTED
SECRETARY,N,F,29,REJECTED
CASHIER,N,F,29,REJECTED
NURSING,N,F,65,REJECTED
ELECTRICIAN,Y,M,32,REJECTED
NURSING,N,F,32,AUTHORIZED
PHYSIOTHERAPY,N,F,42,REJECTED
PHYSIOTHERAPY,N,M,42,REJECTED
TEACHER,N,F,29,REJECTED
NURSING,N,F,32,AUTHORIZED
NURSING,N,F,33,REJECTED
NURSING,N,F,27,REJECTED
STUDENT,N,F,26,REJECTED
PHYSIOTHERAPY,N,M,31,REJECTED
LABTECHNICIAN,Y,M,38,REJECTED
ACCOUNTANT,N,M,33,REJECTED
STUDENT,N,M,29,REJECTED
NURSING,N,F,30,REJECTED
CARPENTER,Y,M,39,REJECTED
PHYSIOTHERAPY,N,F,36,REJECTED
TRADER,N,F,31,REJECTED
TEACHER,N,M,35,REJECTED
SECRETARY,N,F,34,REJECTED
BUSINESSMAN/WOMAN,N,M,37,REJECTED
PUBLICSERVANT,N,F,62,REJECTED
STUDENT,N,F,29,REJECTED
MANAGINGDIRECTOR,N,M,41,REJECTED
TEACHER,N,M,37,REJECTED
PHYSIOTHERAPY,N,M,29,REJECTED
TEACHER,N,M,34,REJECTED
HEALTHWORKER,N,F,36,REJECTED
NURSING,N,M,33,REJECTED
SEAMSTRESS/TAILORING,N,F,42,REJECTED
SECURITYFORCE,Y,M,28,REJECTED
NURSING,N,M,34,REJECTED
DOCTOR,N,M,37,REJECTED
TEACHER,N,M,41,REJECTED
NURSING,N,F,32,AUTHORIZED
FACTORYWORKER,Y,M,31,AUTHORIZED
HEALTHWORKER,N,M,43,REJECTED
NURSING,N,F,29,REJECTED
SHIPREPAIROFFICER,Y,F,32,AUTHORIZED
ACCOUNTANT,N,M,47,REJECTED
SECRETARY,N,F,31,REJECTED
SECURITYFORCE,Y,M,35,REJECTED
PASTORING,N,M,46,REJECTED
NURSING,N,F,34,REJECTED
TEACHER,N,F,33,REJECTED
SECRETARY,N,F,32,REJECTED
PHYSIOTHERAPY,N,M,60,REJECTED
TEACHER,N,F,28,REJECTED
TEACHER,N,F,37,REJECTED
BUSINESSMAN/WOMAN,N,F,49,REJECTED
CARPENTER,Y,M,34,AUTHORIZED
TEACHER,N,F,38,REJECTED
NURSING,N,F,33,REJECTED
TEACHER,N,F,27,AUTHORIZED
TEACHER,N,F,34,REJECTED
NURSING,N,F,40,REJECTED
CASHIER,N,F,34,AUTHORIZED
TEACHER,N,F,31,AUTHORIZED
NURSING,N,F,30,CONVERTED
TEACHER,N,F,38,AUTHORIZED
TEACHER,N,F,40,REJECTED
IMMIGRATIONOFFICER,Y,M,41,REJECTED
PHYSIOTHERAPY,N,F,36,REJECTED
TEACHER,N,F,31,AUTHORIZED
ACCOUNTSCLERK,N,F,36,REJECTED
CASHIER,N,F,29,AUTHORIZED
TRADER,N,M,41,REJECTED
TRADER,N,F,59,REJECTED
TRADER,N,F,42,REJECTED
TEACHER,N,M,32,REJECTED
CIVILSERVANT,N,M,31,REJECTED
TEACHER,N,M,28,REJECTED
TEACHER,N,F,29,REJECTED
PASTORING,N,M,43,REJECTED
TEACHER,N,F,34,REJECTED
BUILDINGCONTRACTOR,Y,M,49,REJECTED
LIBRARIAN,N,M,32,REJECTED
TEACHER,N,F,33,REJECTED
MEDIA&COMMUNICATION,N,M,36,REJECTED
STUDENT,N,F,30,REJECTED
BUSINESSMAN/WOMAN,N,F,41,REJECTED
STUDENT,N,M,29,REJECTED
TEACHER,N,F,31,REJECTED
TEACHER,N,F,30,REJECTED
AUDITOR,N,M,35,REJECTED
SEAMSTRESS/TAILORING,N,F,47,REJECTED
PHYSIOTHERAPY,N,M,31,REJECTED
STUDENT,N,F,25,REJECTED
TEACHER,N,F,30,REJECTED
PHYSIOTHERAPY,N,M,59,REJECTED
STUDENT,N,F,27,REJECTED
NURSING,N,F,32,REJECTED
TEACHER,N,F,33,REJECTED
BUSINESSMAN/WOMAN,N,F,51,REJECTED
TEACHER,N,F,47,REJECTED
TEACHER,N,F,39,REJECTED
POLICE,Y,F,35,REJECTED
DRIVINGINSTRUCTOR,Y,M,58,CONVERTED
SELFEMPLOYED,N,F,32,REJECTED
TEACHER,N,F,38,REJECTED
SELFEMPLOYED,N,F,33,REJECTED
DRIVINGINSTRUCTOR,Y,M,42,REJECTED
PHYSIOTHERAPY,N,M,33,REJECTED
LABTECHNICIAN,Y,M,55,REJECTED
TEACHER,N,M,50,REJECTED
HEALTHWORKER,N,F,31,REJECTED
NURSING,N,F,33,REJECTED
RECORDSOFFICER,N,F,32,REJECTED
IMMIGRATIONOFFICER,Y,F,33,REJECTED
NURSING,N,F,30,REJECTED
FOREMAN,N,M,43,AUTHORIZED
PUBLICSERVANT,N,M,48,REJECTED
PHYSIOTHERAPY,N,F,37,AUTHORIZED
SALESREPRESENTATIVE,N,M,37,REJECTED
SHIPREPAIROFFICER,Y,M,42,REJECTED
PHYSIOTHERAPY,N,F,34,REJECTED
BANKING,N,F,37,REJECTED
NURSING,N,F,30,REJECTED
PUBLICSERVANT,N,M,43,REJECTED
SELFEMPLOYED,N,M,40,REJECTED
SELFEMPLOYED,N,M,37,REJECTED
TEACHER,N,M,39,REJECTED
PHYSIOTHERAPY,N,M,33,REJECTED
PHYSIOTHERAPY,N,M,38,AUTHORIZED
MECHANIC,Y,M,36,REJECTED
TRADER,N,M,42,REJECTED
TEACHER,N,M,27,REJECTED
TEACHER,N,M,35,REJECTED
TEACHER,N,F,30,REJECTED
STUDENT,N,M,30,REJECTED
DRIVINGINSTRUCTOR,Y,M,46,REJECTED
PHYSIOTHERAPY,N,M,35,AUTHORIZED
CIVILSERVANT,N,M,47,REJECTED
NURSING,N,F,31,REJECTED
STUDENT,N,M,31,REJECTED
PHYSIOTHERAPY,N,M,48,REJECTED
PUBLICSERVANT,N,M,42,REJECTED
DRIVINGINSTRUCTOR,Y,M,35,REJECTED
NURSING,N,F,34,REJECTED
NURSING,N,F,34,REJECTED
NURSING,N,F,34,REJECTED
SOLDIER,Y,M,42,REJECTED
BUSINESSMAN/WOMAN,N,M,46,REJECTED
PHYSIOTHERAPY,N,M,38,REJECTED
CLERK,N,F,28,REJECTED
HEALTHWORKER,N,M,49,REJECTED
TEACHER,N,M,48,REJECTED
TEACHER,N,M,34,REJECTED
STOREKEEPING,N,M,33,REJECTED
PHYSIOTHERAPY,N,F,34,REJECTED
STUDENT,N,M,32,REJECTED
TEACHER,N,M,26,AUTHORIZED
AGRICULTURIST,Y,M,35,REJECTED
NURSING,N,M,27,AUTHORIZED
NURSING,N,F,31,REJECTED
TEACHER,N,M,31,REJECTED
HEALTHWORKER,N,M,34,AUTHORIZED
TEACHER,N,M,29,AUTHORIZED
TEACHER,N,F,32,REJECTED
FIREOFFICER,Y,M,49,REJECTED
TEACHER,N,F,35,REJECTED
BUSINESSMAN/WOMAN,N,F,26,REJECTED
TEACHER,N,M,32,REJECTED
NURSING,N,M,31,REJECTED
SECRETARY,N,M,33,REJECTED
BUSINESSMAN/WOMAN,N,M,37,CONVERTED
TEACHER,N,F,39,REJECTED
DRIVINGINSTRUCTOR,Y,M,41,REJECTED
PHYSIOTHERAPY,N,M,31,REJECTED
PHYSIOTHERAPY,N,F,30,REJECTED
TEACHER,N,F,30,REJECTED
NURSE,N,F,33,CONVERTED
TEACHER,N,M,34,REJECTED
PHYSIOTHERAPY,N,M,34,REJECTED
TRADINGCOMPANY,Y,F,30,REJECTED
NURSING,N,F,30,REJECTED
TEACHER,N,F,33,REJECTED
BUSINESSMAN/WOMAN,N,M,53,REJECTED
TEACHER,N,M,30,REJECTED
NURSING,N,M,28,REJECTED
NURSING,N,M,34,REJECTED
DRIVINGINSTRUCTOR,Y,M,44,REJECTED
TEACHER,N,F,30,REJECTED
TEACHER,N,M,38,REJECTED
CARPENTER,Y,M,36,REJECTED
HEALTHWORKER,N,F,31,REJECTED
POLICE,Y,M,35,REJECTED
TEACHER,N,F,30,REJECTED
PHYSIOTHERAPY,N,M,40,REJECTED
PHYSIOTHERAPY,N,M,34,CONVERTED
MANAGINGDIRECTOR,N,M,35,REJECTED
HEALTHWORKER,N,F,33,CONVERTED
BUSINESSMAN/WOMAN,N,F,33,REJECTED
PUBLICSERVANT,N,F,51,REJECTED
SALESREPRESENTATIVE,N,M,33,REJECTED
NURSING,N,F,28,REJECTED
NURSING,N,F,30,REJECTED
RECEPTIONIST,N,M,34,REJECTED
DOCTOR,N,M,31,REJECTED
DRIVINGINSTRUCTOR,Y,M,38,REJECTED
DRIVINGINSTRUCTOR,Y,M,36,REJECTED
NURSING,N,F,27,REJECTED
HEALTHWORKER,N,M,34,REJECTED
TEACHER,N,M,34,REJECTED
SELFEMPLOYED,N,M,40,REJECTED
PHYSIOTHERAPY,N,M,42,REJECTED
POLICE,Y,F,43,REJECTED
NURSING,N,F,27,REJECTED
HEALTHWORKER,N,F,31,REJECTED
STUDENT,N,M,34,CONVERTED
TEACHER,N,F,30,REJECTED
SELFEMPLOYED,N,M,48,REJECTED
BUSINESSMAN/WOMAN,N,F,32,REJECTED
CARPENTER,Y,F,38,REJECTED
TRADER,N,F,33,REJECTED
TEACHER,N,F,32,REJECTED
NURSING,N,F,35,REJECTED
TEACHER,N,M,38,REJECTED
BUSINESSMAN/WOMAN,N,F,52,REJECTED
NURSING,N,M,37,REJECTED
BUSINESSMAN/WOMAN,N,M,45,REJECTED
TEACHER,N,F,33,REJECTED
FASHIONDESIGNER,N,M,42,REJECTED
PHYSIOTHERAPY,N,M,34,REJECTED
PHYSIOTHERAPY,N,F,32,REJECTED
CATERER,Y,F,30,REJECTED
TEACHER,N,M,42,REJECTED
SHIPREPAIROFFICER,Y,M,32,REJECTED
BUSINESSMAN/WOMAN,N,M,27,REJECTED
DRIVINGINSTRUCTOR,Y,M,34,REJECTED
RESEARCHER,N,M,31,REJECTED
TRADER,N,M,33,REJECTED
NURSING,N,F,31,REJECTED
STUDENT,N,M,29,REJECTED
SELFEMPLOYED,N,F,34,REJECTED
TEACHER,N,F,34,REJECTED
SECURITYFORCE,Y,M,44,REJECTED
NURSING,N,F,34,REJECTED
TRADER,N,F,34,REJECTED
NURSING,N,F,34,REJECTED
MECHANIC,Y,M,53,REJECTED
TRADER,N,M,39,REJECTED
PHYSIOTHERAPY,N,M,39,REJECTED
TEACHER,N,M,37,REJECTED
BUSINESSMAN/WOMAN,N,M,35,REJECTED
TEACHER,N,M,43,REJECTED
HOTELIER,N,M,46,REJECTED
ACCOUNTSCLERK,N,F,35,REJECTED
NURSING,N,F,26,REJECTED
NURSING,N,F,31,REJECTED
POLICE,Y,F,30,REJECTED
PHYSIOTHERAPY,N,F,36,REJECTED
NURSING,N,F,30,REJECTED
NURSING,N,F,30,AUTHORIZED
NURSING,N,M,28,REJECTED
TEACHER,N,M,34,REJECTED
